Epoch,Generator Loss,Discriminator Loss
1055,-0.4591,-0.1353
1056,-1.0236,-0.4433
1057,-1.0395,-1.0839
1058,0.7504,1.1933
1059,0.0164,2.348
1060,-0.9005,-1.0145
1061,-0.3758,-1.871
1062,-1.7603,-1.0589
1063,-0.2136,0.2401
1064,0.963,-0.7475
1065,-1.4481,0.5448
1066,-0.089,-0.2777
1067,-0.5444,-1.3625
1068,-1.2341,-0.686
1069,-0.7521,-0.8545
1070,-0.1916,0.0401
1071,0.2279,1.6213
1072,1.0727,-1.6805
1073,-0.3243,-0.7571
1074,0.2412,-0.7363
1075,-0.3765,-1.0109
1076,0.6912,-0.3906
1077,-0.4529,-0.8666
1078,0.5333,1.2687
1079,-1.4174,-1.3451
1080,-1.4013,-0.089
1081,-0.9118,-0.785
1082,-1.3233,1.7188
1083,-0.7338,0.1778
1084,-1.2425,-2.1857
1085,-0.9829,0.0532
1086,-0.7624,-0.2668
1087,-0.966,-1.7022
1088,-0.1699,-0.461
1089,0.2155,-1.1967
1090,-0.6979,-0.4311
1091,0.0509,1.2556
1092,-0.6844,0.3031
1093,0.1128,0.6421
1094,-0.1312,-1.8717
1095,-0.0686,1.3036
1096,-1.0401,0.1921
1097,-1.0884,-0.0716
1098,-2.9167,0.0543
1099,0.0591,0.6088
1100,0.0288,-0.2825
1101,-1.2607,-0.156
1102,-0.2087,-0.739
1103,-1.3971,0.3545
1104,-0.2268,0.332
1105,-1.3245,1.0303
1106,-0.0389,0.539
1107,-1.417,0.9718
1108,-0.7944,-1.7912
1109,-1.0913,-0.6116
1110,-0.7306,0.4215
1111,-0.7858,-1.3588
1112,-1.539,0.6666
1113,-2.1006,-2.0394
1114,-1.2861,-0.7011
1115,-2.3505,-0.0013
1116,-1.0925,-0.8235
1117,-0.8671,0.5033
1118,-1.6207,-1.9167
1119,-1.4573,-1.4695
1120,-0.7032,-1.6097
1121,-2.13,1.2611
1122,-0.8098,-0.2783
1123,-1.0143,-0.0561
1124,1.0418,-1.1148
1125,-1.1239,-0.2904
1126,-0.3004,-0.8593
1127,-1.9584,-0.6828
1128,-0.0663,-0.9912
1129,-0.2899,-0.2896
1130,-0.6992,0.912
1131,-1.8242,-1.2877
1132,-0.5385,-0.4444
1133,-1.1982,-2.1274
1134,-1.4899,-1.3523
1135,-0.8957,0.9681
1136,-0.5192,-0.0538
1137,-0.2026,-0.7526
1138,-0.4662,1.0761
1139,-0.4527,-0.0586
1140,-0.6229,-0.3487
1141,-1.7486,0.5874
1142,-1.3562,0.4377
1143,-0.9808,1.7233
1144,-1.2201,-1.4295
1145,-0.3489,0.5472
1146,-0.4995,0.0114
1147,-1.0924,0.6491
1148,-1.5302,0.448
1149,-1.3227,0.9644
1150,-0.7296,-0.2662
1151,-1.5853,-1.5971
1152,-1.1874,1.3428
1153,-0.433,-0.8546
1154,-1.2784,-0.3619
1155,-0.4674,-1.0207
1156,0.7777,-0.0068
1157,0.4722,0.3547
1158,-0.5489,-0.4855
1159,-1.6149,-1.3711
1160,-1.0567,-0.4812
1161,-0.5547,1.7481
1162,-0.4037,-0.2698
1163,-0.7288,0.3823
1164,-0.3964,0.7624
1165,0.4528,-0.3653
1166,-1.4268,0.4556
1167,-1.6224,-0.2344
1168,0.4674,-0.4923
1169,0.0242,0.9965
1170,-0.6886,1.2666
1171,-0.7266,-1.7204
1172,-2.5571,-1.0268
1173,-0.6613,-0.535
1174,-0.5302,-0.8816
1175,0.0447,0.2471
1176,-0.3827,0.568
1177,-0.1165,-0.3746
1178,0.5122,-0.6304
1179,-0.6223,-0.4513
1180,-0.5499,0.1849
1181,-0.2843,0.7844
1182,0.5703,0.249
1183,-0.6758,-0.05
1184,1.7106,-0.1732
1185,-0.7361,-0.593
1186,-0.5396,-0.9961
1187,-0.8825,-1.824
1188,-0.4031,0.0893
1189,0.6938,1.8917
1190,-0.5212,1.5749
1191,-0.4945,1.0086
1192,-2.1138,0.7092
1193,-0.5024,-0.555
1194,-0.8465,-0.7336
1195,-0.4045,-1.3333
1196,0.7865,-0.2013
1197,-0.3215,-1.5998
1198,-0.1105,-0.4325
1199,-1.0864,-0.6534
1200,-2.4385,0.6067
